"ID","Age","DistanceFromHome","MonthlyIncome","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravel","Education","EnvironmentSatisfaction","JobInvolvement","JobLevel","JobSatisfaction","PerformanceRating","RelationshipSatisfaction","StockOptionLevel","WorkLifeBalance","Department.Human Resources","Department.Research & Development","Department.Sales","EducationField.Human Resources","EducationField.Life Sciences","EducationField.Marketing","EducationField.Medical","EducationField.Other","EducationField.Technical Degree","Gender.Female","Gender.Male","JobRole.Healthcare Representative","JobRole.Human Resources","JobRole.Laboratory Technician","JobRole.Manager","JobRole.Manufacturing Director","JobRole.Research Director","JobRole.Research Scientist","JobRole.Sales Executive","JobRole.Sales Representative","MaritalStatus.Divorced","MaritalStatus.Married","MaritalStatus.Single","OverTime.No","OverTime.Yes"
396,49,10,18665,9,11,22,4,3,2,1,2,2,4,3,3,5,1,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
2000,47,1,11957,0,18,14,3,13,8,5,12,0,1,3,3,3,2,3,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
60,34,23,4568,0,20,10,2,9,5,8,7,0,4,2,3,2,3,4,3,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1922,45,1,5399,4,12,12,3,4,2,0,3,2,4,2,3,2,3,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1641,40,16,7945,6,15,18,2,4,2,3,3,1,3,3,3,3,4,3,4,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1317,50,28,16880,4,11,25,2,3,2,1,2,1,3,4,3,4,1,3,2,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1617,49,25,3211,1,14,10,3,9,6,1,4,1,4,3,3,1,1,3,4,1,2,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
385,50,4,19144,3,14,28,4,10,4,1,6,1,1,1,3,5,2,3,1,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
350,25,1,4898,0,12,5,3,4,2,1,2,1,3,1,3,2,3,3,4,2,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1293,43,4,10231,3,14,23,3,21,7,15,17,1,4,4,2,3,4,3,4,0,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
834,45,2,2274,1,14,1,3,1,0,0,0,1,3,2,2,1,3,3,4,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1281,34,2,4538,0,12,4,3,3,2,0,2,1,3,3,3,2,1,3,4,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
299,30,26,6696,5,15,9,5,6,3,0,1,2,4,3,2,2,1,3,3,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
485,33,5,2851,1,13,1,2,1,0,0,0,1,3,4,3,1,3,3,2,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
847,34,3,3737,0,19,4,1,3,2,0,2,1,2,3,3,1,4,3,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1618,39,10,5377,2,13,10,3,7,7,7,7,1,5,2,3,2,1,3,4,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
454,29,8,2119,1,11,7,4,7,7,0,7,1,4,2,1,1,1,3,4,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
691,35,6,6646,1,13,17,3,17,11,11,8,1,4,2,1,2,4,3,2,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
590,34,23,9950,9,15,11,2,3,2,0,2,2,3,2,3,3,1,3,3,3,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
197,30,5,3204,5,14,8,3,3,2,2,2,1,3,4,3,1,1,3,4,1,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
300,29,1,2058,0,14,7,1,6,2,1,5,1,3,3,3,1,3,3,4,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
606,45,2,4805,0,19,9,3,8,7,3,7,1,3,4,3,2,2,3,2,1,4,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
911,32,25,2795,1,24,1,2,1,0,0,1,1,4,1,3,1,4,4,3,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
377,28,9,2070,1,23,5,3,5,2,0,4,1,3,4,3,1,4,4,4,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
591,42,5,2093,4,17,8,4,2,2,2,0,2,2,2,3,1,3,3,4,1,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
825,58,2,19246,7,12,40,2,31,15,13,8,1,4,4,3,5,2,3,4,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
1862,32,2,9907,7,12,7,3,2,2,2,2,1,4,3,2,2,2,3,3,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
582,33,15,13610,7,12,15,2,7,6,7,7,1,1,2,3,3,3,3,4,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1863,46,3,13225,2,12,25,5,19,17,2,8,1,3,1,4,4,1,3,4,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1812,39,20,4127,2,18,7,6,2,1,2,2,2,3,3,3,2,4,3,4,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1484,49,7,10466,3,14,29,3,8,7,0,7,1,4,3,3,3,2,3,2,2,3,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1938,58,21,17875,4,13,29,2,1,0,0,0,1,3,4,3,4,4,3,3,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
875,42,2,2515,5,14,8,2,2,1,2,2,2,1,2,3,1,4,3,4,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
282,38,29,6673,7,19,17,2,1,0,0,0,1,1,2,3,2,1,3,2,0,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
492,40,22,6380,2,12,8,6,6,4,1,0,1,2,3,2,2,3,3,1,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1927,28,1,6834,1,12,7,2,7,7,0,7,2,2,3,2,2,4,3,3,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1847,36,2,6962,4,22,15,2,1,0,0,0,1,4,4,3,2,2,4,4,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1804,35,2,5762,2,14,15,6,7,7,1,7,0,2,2,3,2,4,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1453,31,8,10793,1,18,13,5,13,7,9,9,1,2,1,3,3,4,3,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1598,40,14,4639,1,15,5,2,5,4,1,2,1,2,4,3,2,1,3,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1853,32,10,4648,8,13,4,2,0,0,0,0,2,4,4,3,2,4,3,3,0,4,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1355,38,2,6893,3,15,11,3,7,7,1,7,1,2,2,3,2,1,3,4,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
730,53,7,14814,3,19,32,3,5,1,1,3,1,3,3,4,4,3,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
526,43,8,4522,4,14,8,3,5,2,0,2,1,4,3,3,2,3,3,4,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1252,31,24,6812,1,19,10,2,10,9,1,8,1,3,3,2,2,1,3,2,0,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
407,36,18,3688,4,18,4,2,1,0,0,0,2,4,3,4,1,4,3,4,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1225,44,29,4541,1,25,20,3,20,11,13,17,1,4,4,3,2,4,4,2,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1465,45,29,9380,4,18,10,4,3,1,1,2,1,3,2,3,3,4,3,4,2,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
550,46,18,4810,2,14,19,5,10,7,0,8,1,3,3,3,2,3,3,3,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
399,31,5,2789,1,11,2,5,2,2,2,2,2,3,4,3,1,2,3,3,1,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
434,27,5,2478,1,12,4,2,4,3,1,2,1,3,3,3,1,2,3,2,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
634,38,10,9824,3,19,18,4,1,0,0,0,1,3,3,3,2,3,3,3,1,3,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1638,38,2,7756,3,19,10,6,5,4,0,2,1,2,4,2,3,3,3,4,1,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1749,31,5,8346,1,19,6,3,5,2,0,2,1,3,1,3,2,3,3,3,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
998,33,1,5488,1,13,6,2,6,5,1,2,2,4,3,4,2,2,3,1,1,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1792,44,1,2342,1,12,6,2,5,3,2,3,2,2,3,3,1,2,3,3,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1758,33,16,8564,2,20,11,2,0,0,0,0,1,3,1,3,3,1,4,3,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1529,35,16,8606,1,19,11,3,11,8,3,3,1,3,4,2,3,2,3,4,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
952,25,19,2413,1,18,1,2,1,0,0,0,1,2,3,2,1,2,3,3,3,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1671,32,2,5470,0,13,10,4,9,5,1,6,1,3,4,3,2,2,3,3,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1947,28,16,2144,1,14,5,3,5,3,1,4,0,3,3,3,1,3,3,3,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
231,32,6,3038,3,20,8,2,5,4,1,4,1,5,3,3,1,3,4,1,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1595,42,9,19613,8,22,24,2,1,0,0,1,1,2,4,2,5,4,4,4,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1052,36,15,4834,7,14,9,3,1,0,0,0,1,3,1,3,2,3,3,2,1,2,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
902,43,1,5562,4,13,12,2,5,2,2,2,2,3,4,3,2,4,3,2,1,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1239,40,10,6852,7,12,7,2,5,1,1,3,1,3,2,2,2,2,3,2,1,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1880,36,10,5673,1,13,10,4,10,9,1,7,1,4,2,2,2,3,3,1,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
632,24,24,2400,0,13,3,3,2,2,2,1,2,3,4,3,1,4,3,3,2,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2026,56,1,6306,1,21,13,2,13,12,1,9,0,4,3,3,2,3,4,1,1,2,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
900,37,21,2973,5,15,10,3,5,4,0,0,2,2,3,3,1,4,3,2,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,41,1,5993,8,11,8,0,6,4,0,5,1,2,2,3,2,4,3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1032,59,2,13726,3,13,30,4,5,3,4,3,1,3,3,2,4,4,3,1,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1833,31,7,9637,2,14,9,3,3,2,2,2,2,4,1,3,3,1,3,4,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1797,35,27,5813,1,18,10,2,10,7,7,7,1,3,3,3,2,4,3,4,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1177,26,3,4420,1,22,8,2,8,7,0,7,1,4,1,4,1,4,4,2,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
277,34,10,3815,1,17,5,4,5,3,2,0,2,4,4,3,1,3,3,4,1,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1193,19,9,2552,1,25,1,4,1,1,0,0,1,2,3,3,1,1,4,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
228,30,5,9419,2,12,12,2,10,9,7,4,1,3,2,3,3,4,3,3,1,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1340,40,16,3544,9,16,6,0,4,2,0,0,0,2,3,3,1,3,3,2,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
102,37,7,13664,4,13,16,3,5,2,0,2,1,4,1,3,3,3,3,1,0,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
547,42,29,4556,2,11,19,3,5,4,0,2,2,2,1,3,2,3,3,2,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1522,29,1,2362,6,13,11,2,9,7,0,7,1,4,1,2,1,1,3,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1003,47,4,4163,1,17,9,0,9,0,0,7,1,2,4,3,2,4,3,3,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
240,45,4,5006,4,11,9,3,5,4,0,3,1,2,3,3,2,1,3,1,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
780,33,1,2686,1,13,10,2,10,9,7,8,1,4,4,3,1,4,3,3,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1387,28,26,4724,1,11,5,0,5,3,0,4,1,3,3,2,2,1,3,3,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
662,38,1,2619,3,17,8,3,0,0,0,0,1,1,3,3,1,1,3,4,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
2019,52,29,3482,2,15,16,3,9,8,0,0,0,4,1,3,1,4,3,2,2,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
304,36,5,5914,8,16,16,3,13,11,3,7,1,2,4,3,2,2,3,4,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1092,40,20,10322,4,20,14,6,11,10,11,1,1,4,1,3,3,4,4,4,1,3,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
842,55,2,5160,4,16,12,3,9,7,7,3,1,1,3,3,2,4,3,3,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
125,32,6,5010,1,16,12,0,11,8,5,7,1,4,2,3,2,3,3,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1506,28,1,1563,1,14,1,2,1,0,0,0,1,3,1,2,1,3,3,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1389,31,22,6179,1,15,10,3,10,2,6,7,1,4,4,3,2,3,3,4,2,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1809,37,10,4213,1,15,10,4,10,3,0,8,1,4,4,3,2,1,3,2,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
505,55,2,16659,2,13,30,2,5,4,1,2,1,3,3,3,4,4,3,3,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1558,29,9,2451,6,18,5,2,1,0,0,0,1,3,3,4,1,3,3,1,2,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1789,46,2,19328,7,17,24,3,2,1,2,2,1,4,3,3,5,4,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1601,35,7,2690,1,18,1,5,1,0,0,1,1,2,3,2,1,4,3,4,1,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1578,55,26,19586,1,21,36,3,36,6,2,13,1,5,3,2,5,4,4,3,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
387,42,1,4907,1,25,20,3,20,16,11,6,1,1,2,3,2,3,4,3,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
416,31,7,6929,4,11,10,3,8,7,7,7,1,3,2,4,2,4,3,2,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
762,56,9,11103,7,11,30,1,10,7,1,1,1,3,3,3,4,4,3,3,0,2,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
816,29,1,2319,1,11,1,1,1,0,0,0,1,2,2,2,1,1,3,4,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1876,30,9,1081,1,13,1,3,1,0,0,0,1,3,2,3,1,4,3,3,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1312,36,10,7094,3,12,10,0,7,7,1,7,1,4,4,3,3,3,3,1,0,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1219,24,17,2210,1,13,1,3,1,0,0,0,1,2,4,3,1,2,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1428,30,7,4779,7,14,8,3,3,2,0,2,1,4,4,3,2,1,3,2,2,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1544,29,8,9715,3,13,9,3,7,7,0,7,1,1,3,1,2,1,3,3,1,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1346,40,2,4661,1,13,9,4,9,8,8,8,1,3,3,3,2,4,3,3,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
602,39,8,3755,1,11,8,3,8,3,0,7,2,1,3,3,1,3,3,1,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
58,41,12,19545,1,12,23,0,22,15,15,8,1,3,2,3,5,3,3,4,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
378,37,6,6502,4,14,7,5,5,4,0,1,1,4,3,3,2,4,3,2,1,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1635,45,2,5770,1,19,10,3,10,7,3,9,1,2,4,2,2,4,3,1,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
27,36,9,3407,7,23,10,4,5,3,0,3,1,4,3,2,1,1,4,2,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1968,53,24,10448,6,13,15,2,2,2,2,2,1,4,1,3,3,1,3,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2051,40,2,2001,2,14,20,2,5,3,0,2,1,4,3,3,1,3,3,2,3,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1268,33,10,8380,0,14,10,3,9,8,0,8,1,5,4,4,3,3,3,4,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2020,44,1,2436,6,12,6,2,4,3,1,2,1,3,2,3,1,4,3,3,0,3,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
716,50,28,3221,1,11,20,3,20,8,3,8,1,1,4,4,1,3,3,3,3,3,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1419,29,17,7988,1,13,10,3,10,9,0,9,1,3,2,2,3,1,3,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
819,33,16,5324,5,15,6,3,3,2,0,2,1,3,1,3,2,1,3,3,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1869,46,10,7314,5,21,14,2,8,7,0,7,1,3,3,3,3,2,4,3,3,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
70,35,11,9884,2,13,10,3,4,0,2,3,0,2,3,2,3,1,3,3,1,3,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1503,47,14,4591,3,17,11,4,5,4,1,2,1,3,3,3,2,3,3,3,1,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1158,41,12,4766,3,11,6,4,1,0,0,0,1,4,2,3,1,4,3,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
96,32,1,6220,1,17,10,3,10,4,0,9,1,3,2,3,2,2,3,2,2,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1687,38,4,3306,7,19,7,5,0,0,0,0,1,2,4,3,1,3,3,4,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
967,36,3,10325,1,11,16,6,16,7,3,7,1,1,3,2,3,4,3,1,1,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
103,46,5,5021,8,22,16,2,4,2,0,2,1,2,2,3,2,2,4,4,1,3,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
657,20,1,2836,1,13,1,0,1,0,0,0,1,3,4,2,1,2,3,4,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
712,48,2,8120,3,12,12,3,2,2,2,2,1,1,2,4,2,2,3,4,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1076,43,25,10798,5,13,18,5,1,0,0,0,1,3,3,2,3,4,3,3,1,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
486,37,10,3452,6,20,17,3,5,4,0,3,1,3,3,3,1,1,4,2,1,3,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1655,49,22,16413,3,16,27,2,4,2,1,2,1,4,1,3,4,2,3,2,2,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
392,44,24,3161,3,22,19,0,1,0,0,0,2,3,4,3,1,3,4,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
664,48,1,15402,7,11,21,3,3,2,0,2,1,4,4,2,4,1,3,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1016,20,11,2600,1,15,1,2,1,0,0,0,1,3,4,2,1,1,3,1,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1858,28,1,2706,1,15,3,2,3,2,2,2,0,2,3,3,1,4,3,2,1,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
241,56,8,4257,4,18,19,3,2,2,2,2,1,3,3,3,1,1,3,3,1,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1434,27,11,2099,0,14,6,3,5,0,1,4,1,1,2,3,1,1,3,2,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
